antibody,id,unique_id,location,latitude,longitude,date,species,sex,pregnant,lactating,has_pup,age_class,weight_g,forearm_mm,head_mm,body_mm,body_condition,microchip_id,mother,pup,notes,sheet_name,collection_date,imputed,cohort,luminex,classification,class_uncertainty,seropos
Rubulavirus,77,faridpur_aug_2009_77,Munshi bazer,23.620352,89.813036,2009-09-02T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,788,174.6,75.6,230.42,good,026_792_528,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,3204,2,0.1064861878440132,TRUE
Rubulavirus,78,faridpur_aug_2009_78,Munshi bazer,23.620352,89.813036,2009-09-03T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,728,171.61,73.52,220.21,good,026_786_844,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,3693,2,0.079273192,TRUE
Rubulavirus,79,faridpur_aug_2009_79,Munshi bazer,23.620352,89.813036,2009-09-03T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,783,169.4,75.6,228.74,good,026_623_325,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,2138.5,2,0.25555863378968213,TRUE
Rubulavirus,80,faridpur_aug_2009_80,Munshi bazer,23.620352,89.813036,2009-09-03T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,220,134.52,60.67,149.87,fair,026_781_017,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,2649,2,0.16059310391982928,TRUE
Rubulavirus,81,faridpur_aug_2009_81,Munshi bazer,23.620352,89.813036,2009-09-03T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,596,172.47,77.67,228.85,fair,026_812_601,NA,NA,sore in the nose,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,6628.5,2,0.028306835449635637,TRUE
Rubulavirus,82,faridpur_aug_2009_82,Munshi bazer,23.620352,89.813036,2009-09-03T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,912,177.62,78.94,238.6,good,026_826_542,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,2652.5,2,0.1601305640299121,TRUE
Rubulavirus,83,faridpur_aug_2009_83,Munshi bazer,23.620352,89.813036,2009-09-04T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,508,164.72,70.86,218.62,fair,026_625_271,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,3294.5,2,0.10039784111638572,TRUE
Rubulavirus,84,faridpur_aug_2009_84,Munshi bazer,23.620352,89.813036,2009-09-04T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,319,152.49,67.7,168.94,fair,026_816_323,NA,NA,one finger abscent in left leg,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,1188,1,0.30595886608615763,FALSE
Rubulavirus,85,faridpur_aug_2009_85,Munshi bazer,23.620352,89.813036,2009-09-04T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,684,172.68,75.47,218.21,good,026_801_540,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,5945.5,2,0.033389533,TRUE
Rubulavirus,86,faridpur_aug_2009_86,Munshi bazer,23.620352,89.813036,2009-09-04T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,360,145.57,58.87,178.74,fair,026_815_853,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,645,1,0.038405071,FALSE
Rubulavirus,87,faridpur_aug_2009_87,Munshi bazer,23.620352,89.813036,2009-09-04T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,490,165.67,75.47,219.67,poor,026_840_271,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,5630,2,0.036446645,TRUE
Rubulavirus,88,faridpur_aug_2009_88,Munshi bazer,23.620352,89.813036,2009-09-04T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,793,177.74,72.61,227.67,good,026_827_069,NA,NA,Hole in the right wing,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,2462,2,0.18845484513552646,TRUE
Rubulavirus,89,faridpur_aug_2009_89,Munshi bazer,23.620352,89.813036,2009-09-04T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,731,173.37,76.23,231.81,good,026_789_344,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,2625,2,0.16381859322614267,TRUE
Rubulavirus,90,faridpur_aug_2009_90,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,female,FALSE,TRUE,FALSE,adult,485,169.82,70.72,216.77,poor,026_818_352,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,4612,2,0.051547252,TRUE
Rubulavirus,91,faridpur_aug_2009_91,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,824,172.95,72.7,228.4,good,026_779_094,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,2524,2,0.1784884409919023,TRUE
Rubulavirus,92,faridpur_aug_2009_92,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,735,170.35,70.4,219.4,good,026_623_603,NA,NA,sore in the left leg,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,923,1,0.14715172161052192,FALSE
Rubulavirus,93,faridpur_aug_2009_93,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,760,173.43,73.2,228.5,good,026_779_084,NA,NA,hole in the both wing,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,3210.5,2,0.1060294756393737,TRUE
Rubulavirus,94,faridpur_aug_2009_94,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,606,172.4,70.62,220.85,fair,026_829_321,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,3562,2,0.085341469,TRUE
Rubulavirus,95,faridpur_aug_2009_95,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,366,145.6,64.77,201.3,fair,026_780_344,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,837,1,0.1051594649112324,FALSE
Rubulavirus,96,faridpur_aug_2009_96,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,373,145.85,65.1,198.71,fair,026_794_579,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,2009,443.5,1,0.007286033,FALSE
Rubulavirus,97,faridpur_aug_2009_97,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,515,168.68,70.2,215.6,fair,026_823_115,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,1271,1,0.3586884583668375,FALSE
Rubulavirus,98,faridpur_aug_2009_98,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,706,170,76.86,228.32,good,026_840_543,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,3066,2,0.11696837595602849,TRUE
Rubulavirus,99,faridpur_aug_2009_99,Munshi bazer,23.620352,89.813036,2009-09-05T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,786,174.31,75.4,230.1,good,026_796_611,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,3565.5,2,0.08516941,TRUE
Rubulavirus,100,faridpur_aug_2009_100,Munshi bazer,23.620352,89.813036,2009-09-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,848,175.14,74.82,231.23,good,026_838_322,NA,NA,NA,faridpur_aug_2009,2009-09-01T00:00:00Z,FALSE,NA,2776,2,0.1449988253536192,TRUE
Rubulavirus,1,faridpur_nov_2009_1,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,730,164.78,72.4,201.4,good,027_261_625,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3306,2,0.099664212,TRUE
Rubulavirus,2,faridpur_nov_2009_2,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,734,168.46,74.25,203.5,good,017_081_334,NA,NA,Recapture,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,5638.5,2,0.036356863,TRUE
Rubulavirus,3,faridpur_nov_2009_3,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,685,166.72,73.4,202.48,good,027_297_572,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2066,2,0.27491138560913964,TRUE
Rubulavirus,4,faridpur_nov_2009_4,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,364,145.61,61.38,162.04,fair,027_273_529,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,584,1,0.025250215,FALSE
Rubulavirus,5,faridpur_nov_2009_5,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,456,154.57,68.5,187.2,fair,027_296_344,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,603,1,0.028957730840360463,FALSE
Rubulavirus,6,faridpur_nov_2009_6,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,361,151.6,69.6,182.71,fair,027_305_570,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,348.5,1,0.002251635,FALSE
Rubulavirus,7,faridpur_nov_2009_7,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,446,150.47,68.1,192.62,fair,027_103_340,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,419,1,0.005561999,FALSE
Rubulavirus,8,faridpur_nov_2009_8,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,678,165.65,71.2,198.6,good,027_125_790,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,837,1,0.1051594649112324,FALSE
Rubulavirus,9,faridpur_nov_2009_9,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,951,177.6,73.46,213.61,good,027_296_568,NA,NA,Recapture (11/12/2009),faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2367,2,0.20533389774111066,TRUE
Rubulavirus,10,faridpur_nov_2009_10,Shuvarampur,23.6010556,89.81602777777778,2009-11-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,772,172.85,71.16,212.09,good,027_271_560,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3409.5,2,0.093433117,TRUE
Rubulavirus,11,faridpur_nov_2009_11,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,492,152.5,66.87,185.7,good,027_103_895,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,441,1,0.007094321,FALSE
Rubulavirus,12,faridpur_nov_2009_12,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,686,168.62,78.7,202.3,good,027_286_285,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,5471.5,2,0.03820581,TRUE
Rubulavirus,13,faridpur_nov_2009_13,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,702,168.28,72.7,200,good,027_259_590,NA,NA,Tore at leftt wing,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,1616.5,2,0.4447290271214738,TRUE
Rubulavirus,14,faridpur_nov_2009_14,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,682,161.3,72.7,202.29,good,027_278_282,NA,NA,Tore at right wing,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,781,1,0.08165807,FALSE
Rubulavirus,15,faridpur_nov_2009_15,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,560,154.58,50.03,193.7,fair,027_125_066,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,730.5,1,0.063288379,FALSE
Rubulavirus,16,faridpur_nov_2009_16,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,870,168,73.2,206,good,026_774_096,NA,NA,Recapture,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3805,2,0.074635832,TRUE
Rubulavirus,17,faridpur_nov_2009_17,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,720,168.63,76.76,202.55,good,027_204_078,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,5141.5,2,0.042461938542689315,TRUE
Rubulavirus,18,faridpur_nov_2009_18,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,847,172.6,74.8,208.3,good,027_285_123,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,5435,2,0.038635041781787005,TRUE
Rubulavirus,19,faridpur_nov_2009_19,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,847,174.3,72.46,199.5,good,027_121_516,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,946,1,0.15945657269395153,FALSE
Rubulavirus,20,faridpur_nov_2009_20,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,802,170.5,74.3,201.6,good,027_283_291,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2068.5,2,0.2742128248534409,TRUE
Rubulavirus,21,faridpur_nov_2009_21,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,428,160.26,68.44,157.46,fair,027_106_877,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,786,1,0.083624487,FALSE
Rubulavirus,22,faridpur_nov_2009_22,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,715,168.44,70.4,190.12,good,027_297_632,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3889.5,2,0.071432349,TRUE
Rubulavirus,23,faridpur_nov_2009_23,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,400,158.18,76.4,180.12,fair,027_265_379,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,555,1,0.020235098,FALSE
Rubulavirus,24,faridpur_nov_2009_24,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,814,170.09,74.25,220.97,good,027_098_786,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,952,1,0.16273294922130377,FALSE
Rubulavirus,25,faridpur_nov_2009_25,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,703,159.05,69.63,197.7,good,027_276_266,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,4751.5,2,0.048822071,TRUE
Rubulavirus,26,faridpur_nov_2009_26,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,846,176.05,85.14,239.61,good,027_258_596,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2618,2,0.16477734387439336,TRUE
Rubulavirus,27,faridpur_nov_2009_27,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,706,164.31,81.16,207.73,good,027_122_292,NA,NA,Hole in the right wing,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,4354.5,2,0.057374385803044436,TRUE
Rubulavirus,28,faridpur_nov_2009_28,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,693,166.74,85.1,207.6,good,026_768_055,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,1461,1,0.47319255941210137,FALSE
Rubulavirus,29,faridpur_nov_2009_29,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,377,146.66,75.07,172.26,fair,027_122_308,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,516.5,1,0.014701852715411357,FALSE
Rubulavirus,30,faridpur_nov_2009_30,Shuvarampur,23.6010556,89.81602777777778,2009-11-13T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,711,171.58,72.26,210.44,good,027_111_547,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,6196,2,0.031313659,TRUE
Rubulavirus,31,faridpur_nov_2009_31,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,495,151.12,68.65,190.11,good,027_257_559,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,955.5,1,0.16465637349684703,FALSE
Rubulavirus,32,faridpur_nov_2009_32,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,677,163.33,70.12,202.6,good,017_049_895,NA,NA,Recapture,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2444,2,0.19149774505526607,TRUE
Rubulavirus,33,faridpur_nov_2009_33,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,409,144.6,64.85,174.38,fair,027_124_543,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,617,1,0.031911919148171264,FALSE
Rubulavirus,34,faridpur_nov_2009_34,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,477,152.78,65.86,197.57,fair,027_099_375,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,726.5,1,0.061950239383123495,FALSE
Rubulavirus,35,faridpur_nov_2009_35,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,460,155.13,67.35,190.83,fair,027_126_040,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,640.5,1,0.037308012,FALSE
Rubulavirus,36,faridpur_nov_2009_36,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,464,158.33,67.3,184.54,fair,027_269_083,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,582.5,1,0.024972005492676974,FALSE
Rubulavirus,37,faridpur_nov_2009_37,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,408,151.59,67.64,180.86,fair,027_271_044,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,584.5,1,0.025343417,FALSE
Rubulavirus,38,faridpur_nov_2009_38,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,345,137.56,59.48,171.69,fair,027_263_586,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,411.5,1,0.005100003,FALSE
Rubulavirus,39,faridpur_nov_2009_39,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,608,157.39,72.44,207.92,fair,027_109_033,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,5666.5,2,0.036064226,TRUE
Rubulavirus,40,faridpur_nov_2009_40,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,506,156.8,67.56,184.2,fair,027_302_608,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,1494.5,1,0.491888571,FALSE
Rubulavirus,41,faridpur_nov_2009_41,Shuvarampur,23.6010556,89.81602777777778,2009-11-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,417,150.75,69.5,174.94,fair,027_264_825,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,920.5,1,0.14583945305993407,FALSE
Rubulavirus,42,faridpur_nov_2009_42,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,751,166,78,192,good,027_125_002,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3716,2,0.078281961,TRUE
Rubulavirus,43,faridpur_nov_2009_43,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,678,168,67,198,good,027_262_000,NA,NA,Tore at right wing,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,1146.5,1,0.2795685737686714,FALSE
Rubulavirus,44,faridpur_nov_2009_44,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,486,155,68,198,good,027_105_606,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,603,1,0.028957730840360463,FALSE
Rubulavirus,45,faridpur_nov_2009_45,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,916,177,79,225,good,027_284_327,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2766,2,0.1461427251751345,TRUE
Rubulavirus,46,faridpur_nov_2009_46,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,447,150,68,194,fair,027_273_097,NA,NA,sore in the fingers of left leg,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,1107.5,1,0.25498885482927236,FALSE
Rubulavirus,47,faridpur_nov_2009_47,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,713,160,75,215,good,027_275_606,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3121,2,0.11260348429144018,TRUE
Rubulavirus,48,faridpur_nov_2009_48,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,433,155,66,195,fair,027_287_825,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,669.5,1,0.044744978543179936,FALSE
Rubulavirus,49,faridpur_nov_2009_49,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,785,170,75,225,good,027_283_305,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,7399,2,0.024273394372551382,TRUE
Rubulavirus,50,faridpur_nov_2009_50,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,831,170,80,210.5,good,027_828_309,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,3782,2,0.075550225,TRUE
Rubulavirus,51,faridpur_nov_2009_51,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,435,148,60,178,fair,027_280_287,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,763,1,0.074797981,FALSE
Rubulavirus,52,faridpur_nov_2009_52,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,596,157,80,190,fair,027_290_085,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2806.5,2,0.14159209490444102,TRUE
Rubulavirus,53,faridpur_nov_2009_53,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,682,170,75,190,good,027_123_011,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,2150,2,0.2526552378223783,TRUE
Rubulavirus,54,faridpur_nov_2009_54,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,863,170,75,200,good,027_119_830,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,1844,2,0.3469826291000154,TRUE
Rubulavirus,55,faridpur_nov_2009_55,Shuvarampur,23.6010556,89.81602777777778,2009-11-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,721,165,75,190,good,027_259_072,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,NA,6708.5,2,0.027817871047131404,TRUE
Rubulavirus,56,faridpur_nov_2009_56,Shuvarampur,23.6010556,89.81602777777778,2009-11-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,462,151,70,210,good,027_108_314,NA,NA,NA,faridpur_nov_2009,2009-11-15T00:00:00Z,FALSE,2009,550.5,1,0.019523988239117718,FALSE
